,customer_id,Gender,products_ordered,average_return_rate,total_spending
19372,8098280,FEMALE,3,0,223
19373,8098676,FEMALE,2,0,134
19374,8098770,FEMALE,1,0,71.2
19375,8098825,FEMALE,2,0,126.4
19376,8098994,FEMALE,1,0,69
19377,8099519,MALE,1,0,29
19378,8099775,MALE,3,0,248.8
19379,8099874,MALE,4,0,398.65
19380,8100474,MALE,1,0,70
19381,8100732,FEMALE,1,0,95
19382,8100761,FEMALE,1,0,89
19383,8100786,MALE,1,0,198
19384,8101150,FEMALE,1,0,129
19385,8101277,MALE,1,0,89
19386,8101296,MALE,1,0,152
19387,8102192,FEMALE,2,0,124.1
19388,8103030,FEMALE,2,0,188
19389,8103047,FEMALE,1,0,95
19390,8103322,FEMALE,2,0,198.2
19391,8103569,FEMALE,2,0,114
19392,8104214,MALE,2,0,270.1
19393,8104227,FEMALE,3,0,267.2
19394,8105123,MALE,1,0,95
19395,8105183,FEMALE,1,0,748.2
19396,8105298,MALE,2,0,317
19397,8105701,FEMALE,3,0,537
19398,8106344,MALE,2,0,179.2
19399,8106634,MALE,1,0,178.2
19400,8106778,FEMALE,2,0,208
19401,8106839,MALE,2,0,233
19402,8107708,FEMALE,1,0,80.1
19403,8107717,MALE,2,0,121.5
19404,8107728,FEMALE,1,0,85.5
19405,8108422,FEMALE,1,0,237
19406,8108592,FEMALE,1,0,95
19407,8108855,MALE,2,0,138
19408,8109242,MALE,2,0,147.2
19409,8110288,FEMALE,1,0,95
19410,8110454,MALE,1,0,119
19411,8110526,FEMALE,4,0,478.1
19412,8110995,MALE,1,0,89
19413,8111186,FEMALE,2,0,192.6
19414,8111968,FEMALE,1,0,119
19415,8112374,FEMALE,3,0,262.2
19416,8113781,FEMALE,1,0,89.1
19417,8114379,MALE,6,0,1529.8
19418,8114525,FEMALE,4,0,487
19419,8115466,MALE,1,0,148.2
19420,8115646,MALE,1,0,178
19421,8115696,MALE,2,0,204
19422,8116001,FEMALE,1,0,71.2
19423,8116131,FEMALE,2,0,159
19424,8116248,MALE,1,0,49
19425,8116609,MALE,4,0,316.4
19426,8116619,FEMALE,2,0,91
19427,8116863,MALE,1,0,76
19428,8117141,FEMALE,2,0,128
19429,8117310,MALE,1,0,545
19430,8117426,MALE,1,0,89
19431,8117921,MALE,1,0,62
19432,8118188,FEMALE,1,0,64
19433,8118261,MALE,1,0,59.4
19434,8118392,FEMALE,2,0,159
19435,8118407,MALE,2,0,178
19436,8118438,MALE,3,0,337
19437,8118986,FEMALE,1,0,95
19438,8119295,FEMALE,1,0,80.1
19439,8120141,FEMALE,4,0,504.4
19440,8121090,FEMALE,1,0,211.4
19441,8121165,MALE,1,0,64
19442,8122470,MALE,3,0,268.1
19443,8122513,FEMALE,1,0,171
19444,8122541,FEMALE,1,0,104
19445,8123411,FEMALE,1,0,70
19446,8123681,FEMALE,1,0,95
19447,8124238,FEMALE,2,0,100.25
19448,8124339,MALE,4,0,447.2
19449,8124862,MALE,1,0,95
19450,8124881,FEMALE,1,0,71.2
19451,8124928,FEMALE,5,0,361.5
19452,8125383,FEMALE,2,0,169
19453,8125631,FEMALE,1,0,244.75
19454,8125651,FEMALE,1,0,95
19455,8125961,MALE,1,0,89
19456,8125989,MALE,2,0,195
19457,8126165,FEMALE,1,0,190
19458,8126166,MALE,1,0,153
19459,8126308,FEMALE,2,0,128.2
19460,8126817,MALE,1,0,95
19461,8127020,FEMALE,2,0,165.6
19462,8127098,MALE,2,0,145.2
19463,8127228,MALE,1,0,64
19464,8128427,MALE,1,0,89.1
19465,8129281,FEMALE,1,0,256.5
19466,8129516,FEMALE,1,0,76
19467,8129585,FEMALE,1,0,70
19468,8130399,MALE,1,0,64
19469,8130621,MALE,1,0,58
19470,8130868,MALE,1,0,64
19471,8131317,MALE,1,0,89
19472,8132514,FEMALE,3,0,254.4
19473,8132581,FEMALE,1,0,59.4
19474,8133228,FEMALE,2,0,170.65
19475,8133596,MALE,1,0,26.1
19476,8133622,MALE,3,0,511
19477,8134118,MALE,2,0,158
19478,8134361,MALE,2,0,224
19479,8135047,FEMALE,3,0,198
19480,8135316,MALE,4,0,672.3
19481,8136076,MALE,2,0,507
19482,8136094,MALE,2,0,374
19483,8136143,MALE,1,0,110
19484,8136256,FEMALE,1,0,49
19485,8136961,FEMALE,2,0,164
19486,8136965,MALE,1,0,70
19487,8137552,MALE,1,0,89
19488,8137739,FEMALE,1,0,70
19489,8137873,MALE,3,0,303
19490,8137965,FEMALE,1,0,173
19491,8138479,FEMALE,4,0,489
19492,8138838,FEMALE,1,0,138
19493,8138866,FEMALE,2,0,225
19494,8139082,FEMALE,2,0,150.4
19495,8139145,FEMALE,1,0,95
19496,8139190,MALE,1,0,151.3
19497,8139609,FEMALE,2,0,184.1
19498,8139760,MALE,1,0,95
19499,8139818,FEMALE,2,0,165.6
19500,8139829,MALE,1,0,158
19501,8139945,MALE,1,0,64
19502,8141245,FEMALE,2,0,223.2
19503,8141617,FEMALE,1,0,49
19504,8141825,FEMALE,1,0,64
19505,8141864,FEMALE,3,0,314
19506,8141914,FEMALE,1,0,120
19507,8142287,FEMALE,1,0,55.8
19508,8142666,FEMALE,4,0,441
19509,8142737,FEMALE,2,0,252
19510,8142755,FEMALE,1,0,89
19511,8142786,FEMALE,2,0,169
19512,8143874,FEMALE,2,0,118
19513,8144097,FEMALE,1,0,71.2
19514,8144108,FEMALE,1,0,104
19515,8144125,FEMALE,1,0,151
19516,8144474,MALE,1,0,76
19517,8145237,FEMALE,3,0,367
19518,8145300,FEMALE,1,0,89
19519,8146214,FEMALE,1,0,62
19520,8147073,MALE,1,0,70
19521,8147735,MALE,3,0,286.2
19522,8149455,FEMALE,1,0,232.2
19523,8149659,FEMALE,1,0,76
19524,8149824,MALE,2,0,225
19525,8149989,MALE,1,0,80.1
19526,8150757,FEMALE,2,0,273
19527,8151014,FEMALE,2,0,138.1
19528,8151030,MALE,1,0,76
19529,8151775,FEMALE,1,0,95
19530,8151906,MALE,1,0,75.65
19531,8152149,MALE,1,0,89
19532,8152228,MALE,5,0,538
19533,8152307,FEMALE,2,0,184
19534,8152398,FEMALE,3,0,467.2
19535,8152729,FEMALE,2,0,273
19536,8152921,FEMALE,1,0,69
19537,8153201,MALE,1,0,142.4
19538,8153297,FEMALE,3,0,161
19539,8153676,MALE,2,0,279
19540,8153943,FEMALE,1,0,89
19541,8154029,MALE,1,0,89
19542,8154035,MALE,2,0,113
19543,8154302,MALE,2,0,199
19544,8154523,FEMALE,1,0,49
19545,8155042,MALE,1,0,71.2
19546,8155135,FEMALE,4,0,256.4
19547,8155411,MALE,1,0,71.2
19548,8155676,MALE,2,0,223
19549,8155694,MALE,1,0,89
19550,8155803,FEMALE,2,0,158
19551,8155871,MALE,2,0,165.6
19552,8156006,FEMALE,1,0,110
19553,8156548,FEMALE,3,0,360
19554,8157041,FEMALE,1,0,104
19555,8157415,MALE,1,0,99
19556,8157462,MALE,2,0,106
19557,8157516,FEMALE,1,0,119
19558,8157616,FEMALE,1,0,76
19559,8157669,FEMALE,4,0,362.5
19560,8157711,MALE,1,0,64
19561,8157922,MALE,2,0,228
19562,8157955,FEMALE,7,0,779.5
19563,8158229,FEMALE,1,0,79.2
19564,8158265,MALE,2,0,153
19565,8159253,MALE,1,0,99
19566,8159414,FEMALE,2,0,155.2
19567,8159434,FEMALE,1,0,155.75
19568,8160012,FEMALE,1,0,233.1
19569,8160338,MALE,1,0,380
19570,8160409,MALE,1,0,140
19571,8160974,MALE,1,0,190
19572,8160977,FEMALE,4,0,371
19573,8161137,FEMALE,2,0,144
19574,8162043,MALE,1,0,80.1
19575,8162250,MALE,2,0,187.3
19576,8162476,FEMALE,2,0,260
19577,8163056,FEMALE,1,0,95
19578,8163309,MALE,2,0,203
19579,8163498,FEMALE,1,0,178
19580,8163911,MALE,1,0,95
19581,8163981,FEMALE,2,0,141.3
19582,8164044,FEMALE,1,0,76
19583,8164282,MALE,1,0,356
19584,8165284,MALE,2,0,224
19585,8165299,FEMALE,1,0,99
19586,8165442,MALE,2,0.333333333,350.2
19587,8165461,FEMALE,1,0,99
19588,8166092,FEMALE,2,0,184
19589,8166113,MALE,2,0,145.5
19590,8166306,FEMALE,1,0,231.5
19591,8166770,MALE,1,0,250
19592,8167303,FEMALE,1,0,103.2
19593,8167640,FEMALE,1,0,70
19594,8167672,MALE,1,0,79.2
19595,8167972,FEMALE,2,0,99
19596,8168598,FEMALE,1,0,178
19597,8169319,FEMALE,1,0,69
19598,8169344,FEMALE,1,0,285
19599,8169546,MALE,1,0,89
19600,8169566,MALE,3,0,431
19601,8169742,FEMALE,1,0,89
19602,8170519,MALE,3,0,396.4
19603,8170881,MALE,1,0,62
19604,8171264,MALE,2,0,297
19605,8171440,FEMALE,1,0,62
19606,8171560,MALE,2,0,159
19607,8171923,MALE,1,0,136
19608,8172060,FEMALE,1,0,104
19609,8172261,FEMALE,1,0,85.5
19610,8172407,FEMALE,2,0,178
19611,8172527,MALE,2,0,171.2
19612,8172643,FEMALE,2,0,97
19613,8172864,MALE,2,0,163
19614,8173010,MALE,1,0,85.5
19615,8173011,FEMALE,1,0,342
19616,8173180,FEMALE,5,0,708
19617,8173312,MALE,1,0,62.1
19618,8173576,MALE,1,0,70
19619,8173946,FEMALE,1,0,151.5
19620,8174455,FEMALE,2,0,159
19621,8174753,MALE,2,0,178
19622,8174869,FEMALE,6,0,501.2
19623,8175382,MALE,1,0,69
19624,8175906,FEMALE,2,0,374
19625,8176139,FEMALE,2,0,184
19626,8176802,FEMALE,2,0,473
19627,8177058,FEMALE,1,0,79.2
19628,8177445,FEMALE,1,0,100
19629,8177811,MALE,2,0,225.3
19630,8179167,MALE,1,0,89
19631,8179548,FEMALE,1,0,70
19632,8179574,FEMALE,1,0,128
19633,8180275,FEMALE,2,0,218
19634,8181440,FEMALE,1,0,89
19635,8182292,MALE,2,0,193
19636,8182612,FEMALE,3,0,664.1
19637,8183074,FEMALE,1,0,178
19638,8185065,FEMALE,3,0,673
19639,8185076,FEMALE,1,0,129
19640,8185409,MALE,2,0,231
19641,8185639,FEMALE,2,0,159
19642,8186094,MALE,6,0,790
19643,8186384,MALE,4,0,346
19644,8186749,FEMALE,1,0,89
19645,8186804,FEMALE,2,0,119
19646,8187017,MALE,3,0,293.5
19647,8187067,MALE,3,0,255.7
19648,8188231,FEMALE,2,0,273
19649,8188641,FEMALE,1,0,75
19650,8188673,MALE,1,0,89
19651,8189258,FEMALE,1,0,76
19652,8189267,FEMALE,2,0,366.85
19653,8189522,FEMALE,4,0,343.2
19654,8190216,FEMALE,2,0,164
19655,8190222,MALE,4,0,352
19656,8190866,MALE,1,0,89
19657,8190960,FEMALE,1,0,95
19658,8191089,MALE,2,0,260
19659,8191442,MALE,1,0,95
19660,8191581,FEMALE,1,0,85.5
19661,8192634,MALE,2,0,199
19662,8193798,FEMALE,2,0,179.5
19663,8193937,FEMALE,2,0,251.1
19664,8194093,FEMALE,1,0,104
19665,8194149,MALE,3,0,229.65
19666,8197234,MALE,1,0,95
19667,8197240,MALE,1,0,39.6
19668,8197507,FEMALE,1,0,79.2
19669,8198088,MALE,3,0,218.7
19670,8198301,FEMALE,2,0,168
19671,8198852,FEMALE,1,0,76
19672,8199123,FEMALE,1,0,95
19673,8199267,MALE,1,0,190
19674,8199402,FEMALE,2,0,178
19675,8199843,FEMALE,3,0,657
19676,8200684,FEMALE,3,0,216.1
19677,8200747,FEMALE,1,0,66
19678,8201961,MALE,2,0,155.2
19679,8202107,FEMALE,4,0,458.1
19680,8202358,MALE,1,0,66
19681,8202490,FEMALE,1,0,70
19682,8202571,MALE,4,0,487
19683,8202598,MALE,1,0,99
19684,8202629,FEMALE,1,0,66
19685,8203102,MALE,1,0,89
19686,8203266,FEMALE,1,0,89
19687,8203786,MALE,1,0,80.1
19688,8204083,FEMALE,1,0,165
19689,8204276,MALE,2,0,433
19690,8204287,FEMALE,2,0,113
19691,8204336,MALE,3,0,227
19692,8204624,FEMALE,3,0,427.6
19693,8204935,MALE,2,0,214
19694,8205666,FEMALE,1,0,119
19695,8206087,MALE,1,0,129
19696,8206954,MALE,3,0,219
19697,8207557,FEMALE,1,0,70
19698,8208010,FEMALE,1,0,64
19699,8208834,MALE,2,0,520
19700,8209176,FEMALE,1,0,70
19701,8210089,MALE,1,0,98
19702,8210698,MALE,2,0,173.25
19703,8210886,FEMALE,4,0,498.1
19704,8210887,FEMALE,1,0,99
19705,8211347,MALE,1,0,95
19706,8212071,MALE,1,0,103.2
19707,8212144,FEMALE,1,0,70
19708,8212696,FEMALE,2,0,572
19709,8212698,MALE,1,0,70
19710,8212902,FEMALE,1,0,64
19711,8213504,MALE,1,0,95
19712,8213659,MALE,1,0,95
19713,8213977,FEMALE,1,0,99
19714,8214139,FEMALE,2,0,99
19715,8214283,MALE,1,0,69
19716,8214325,MALE,4,0,326.7
19717,8215898,MALE,1,0,70
19718,8216205,MALE,1,0,129
19719,8216525,FEMALE,2,0,198
19720,8216666,FEMALE,1,0,98
19721,8216689,MALE,1,0,95
19722,8216801,MALE,2,0,420
19723,8217330,MALE,2,0,384
19724,8217455,FEMALE,3,0,377
19725,8217476,MALE,1,0,62
19726,8217487,MALE,5,0,447
19727,8217923,FEMALE,1,0,66.75
19728,8218208,FEMALE,1,0,64
19729,8218296,FEMALE,2,0,185.2
19730,8218397,MALE,4,0,451.1
19731,8218772,FEMALE,3,0,329
19732,8219560,FEMALE,1,0,30.6
19733,8219963,MALE,1,0,64
19734,8220296,FEMALE,1,0,95
19735,8220440,FEMALE,2,0,198
19736,8220466,MALE,1,0,80.1
19737,8220947,FEMALE,1,0,89
19738,8221061,MALE,1,0,95
19739,8221572,FEMALE,1,0,173
19740,8222058,FEMALE,1,0,89
19741,8222083,MALE,1,0,99
19742,8222256,FEMALE,2,0,151
19743,8222265,FEMALE,1,0,69
19744,8222692,MALE,1,0,71.2
19745,8223987,MALE,1,0,103.2
19746,8225148,MALE,4,0,386.2
19747,8225286,MALE,5,0,947.4
19748,8225981,FEMALE,2,0,146.2
19749,8226223,FEMALE,3,0,240
19750,8226303,MALE,1,0,85.5
19751,8226774,FEMALE,1,0,89
19752,8226815,MALE,1,0,70
19753,8226925,MALE,1,0,95
19754,8227330,FEMALE,3,0,274
19755,8227552,FEMALE,3,0,468
19756,8228140,FEMALE,3,0,353.3
19757,8229181,FEMALE,1,0,49
19758,8229457,MALE,2,0,231.2
19759,8230098,FEMALE,1,0,189
19760,8231475,FEMALE,1,0,95
19761,8231820,FEMALE,1,0,190
19762,8232062,MALE,1,0,71.2
19763,8232349,MALE,1,0,76
19764,8232916,FEMALE,1,0,64
19765,8233704,MALE,3,0,262
19766,8235030,FEMALE,3,0,297
19767,8235191,FEMALE,3,0,300.1
19768,8235412,FEMALE,3,0,227
19769,8235670,FEMALE,1,0,142.4
19770,8237436,MALE,1,0,70
19771,8237620,MALE,1,0,99
19772,8237738,MALE,1,0,95
19773,8237861,MALE,2,0,218
19774,8238222,MALE,3,0,253
19775,8238664,MALE,1,0,64
19776,8239069,FEMALE,2,0,218
19777,8239086,FEMALE,2,0,204.3
19778,8239094,MALE,1,0,160.2
19779,8239139,FEMALE,8,0,2026.9
19780,8239289,MALE,2,0,178.1
19781,8239453,FEMALE,1,0,118
19782,8239693,FEMALE,3,0,213
19783,8239922,MALE,1,0,70
19784,8240320,MALE,2,0,219.5
19785,8241444,FEMALE,1,0,89
19786,8241947,MALE,2,0,297
19787,8242048,MALE,1,0,95
19788,8243075,MALE,1,0,99
19789,8243557,MALE,2,0,184
19790,8243696,MALE,4,0,496
19791,8244490,FEMALE,6,0,694.4
19792,8244687,MALE,3,0,280.2
19793,8244708,FEMALE,2,0,194
19794,8245349,FEMALE,1,0,155.5
19795,8246218,FEMALE,1,0,74
19796,8246609,FEMALE,1,0,69
19797,8246728,MALE,2,0,194
19798,8246915,MALE,2,0,138
19799,8247471,MALE,3,0,273
19800,8247617,MALE,2,0,161
19801,8248049,MALE,2,0,134
19802,8248418,FEMALE,2,0,214
19803,8248465,FEMALE,2,0,144
19804,8249211,FEMALE,2,0,63
19805,8249284,MALE,1,0,99
19806,8249898,FEMALE,1,0,95
19807,8250068,MALE,3,0,295.2
19808,8250085,MALE,1,0,155.5
19809,8250174,FEMALE,1,0,64
19810,8250191,FEMALE,1,0,66
19811,8250774,MALE,1,0,70
19812,8250858,MALE,1,0,178
19813,8252276,MALE,5,0,788
19814,8252964,MALE,2,0,124
19815,8255318,FEMALE,1,0,100
19816,8256211,MALE,1,0,95
19817,8257160,FEMALE,1,0,64
19818,8258050,FEMALE,2,0,198
19819,8258264,MALE,1,0,100
19820,8258342,MALE,6,0,876
19821,8258870,MALE,2,0,195
19822,8259075,FEMALE,1,0,95
19823,8259076,FEMALE,1,0,124
19824,8259399,FEMALE,1,0,64
19825,8259437,MALE,1,0,380
19826,8260445,FEMALE,3,0,212.25
19827,8262168,MALE,1,0,178
19828,8262515,FEMALE,1,0,64
19829,8262538,FEMALE,1,0,71.2
19830,8262877,MALE,1,0,74
19831,8262881,FEMALE,2,0,273.2
19832,8263313,MALE,3,0,282
19833,8263505,MALE,2,0,320.4
19834,8264206,MALE,1,0,190
19835,8264232,MALE,1,0,74
19836,8264466,FEMALE,1,0,95
19837,8264519,FEMALE,1,0,89
19838,8264620,FEMALE,2,0,235
19839,8265482,MALE,1,0,190
19840,8265500,MALE,1,0,180.5
19841,8265997,FEMALE,1,0,153
19842,8266344,FEMALE,2,0,195
19843,8266354,MALE,2,0,78
19844,8266455,FEMALE,1,0,70
19845,8266688,FEMALE,2,0,148.9
19846,8267057,FEMALE,1,0,75.65
19847,8267239,MALE,1,0,95
19848,8267651,FEMALE,1,0,145
19849,8268992,FEMALE,1,0,356
19850,8269257,MALE,3,0,331
19851,8269503,MALE,3,0,330.1
19852,8270075,FEMALE,1,0,69
19853,8270637,MALE,1,0,66
19854,8270900,MALE,1,0,62
19855,8271391,FEMALE,2,0,339.5
19856,8271602,MALE,1,0,66
19857,8271707,FEMALE,1,0,95
19858,8271896,MALE,1,0,89
19859,8272916,MALE,1,0,95
19860,8273142,FEMALE,1,0,95
19861,8274404,MALE,3,0,232
19862,8275179,FEMALE,3,0,732.1
19863,8275447,MALE,1,0,66
19864,8275580,FEMALE,3,0,247
19865,8276014,FEMALE,2,0,184
19866,8276464,MALE,2,0,110
19867,8276598,MALE,2,0,184
19868,8276761,MALE,1,0,99
19869,8276899,FEMALE,2,0,184
19870,8277143,MALE,3,0,362
19871,8277331,FEMALE,1,0,260
19872,8277350,MALE,4,0,382.1
19873,8277440,MALE,1,0,64
19874,8278037,FEMALE,1,0,171
19875,8278407,FEMALE,1,0,128
19876,8278495,FEMALE,1,0,95
19877,8278750,MALE,1,0,342
19878,8279010,MALE,1,0,85.5
19879,8279202,FEMALE,1,0,95
19880,8279508,FEMALE,2,0,96
19881,8279526,MALE,2,0,225.3
19882,8279539,MALE,1,0,95
19883,8280012,FEMALE,1,0,158.4
19884,8280187,FEMALE,2,0,191.7
19885,8280263,MALE,2,0,220
19886,8280693,MALE,4,0,698.9
19887,8280806,MALE,1,0,152
19888,8281080,MALE,2,0,346.7
19889,8281219,MALE,3,0,334.15
19890,8281223,FEMALE,1,0,165
19891,8281694,FEMALE,1,0,95
19892,8281759,MALE,3,0,298
19893,8282427,FEMALE,1,0,95
19894,8282445,MALE,1,0,129
19895,8282930,FEMALE,1,0,95
19896,8282996,FEMALE,1,0,71.2
19897,8283173,FEMALE,1,0,85.5
19898,8283306,MALE,1,0,89
19899,8283309,MALE,1,0,119
19900,8283574,FEMALE,5,0,386
19901,8284050,MALE,1,0,116.1
19902,8284858,MALE,2,0,254
19903,8285008,FEMALE,2,0,135.2
19904,8285886,MALE,1,0,165
19905,8285959,MALE,3,0,318.4
19906,8286080,FEMALE,4,0,272.7
19907,8286105,FEMALE,3,0,302
19908,8286539,MALE,2,0,355.1
19909,8286673,FEMALE,3,0,316.6
19910,8287298,MALE,4,0,464
19911,8287500,MALE,1,0,29
19912,8287535,MALE,2,0,104
19913,8287695,MALE,1,0,89
19914,8288604,FEMALE,1,0,76
19915,8288789,FEMALE,3,0,226.4
19916,8288996,FEMALE,1,0,64
19917,8289097,FEMALE,1,0,95
19918,8289440,FEMALE,2,0,144
19919,8290375,MALE,2,0,218.1
19920,8291521,MALE,3,0,307
19921,8291606,MALE,1,0,285
19922,8291627,MALE,3,0,1154.4
19923,8291712,FEMALE,1,0,85.5
19924,8292210,FEMALE,1,0,80.1
19925,8293374,MALE,1,0,64
19926,8293663,MALE,3,0,538
19927,8293877,MALE,1,0,76
19928,8293945,FEMALE,1,0,64
19929,8294003,MALE,1,0,218
19930,8294206,MALE,1,0,34
19931,8294259,MALE,3,0,488.1
19932,8295283,MALE,1,0,80.1
19933,8295425,MALE,1,0,95
19934,8295509,MALE,6,0,561
19935,8295578,FEMALE,2,0,164
19936,8296004,MALE,1,0,190
19937,8296269,MALE,1,0,58
19938,8297254,FEMALE,1,0,89
19939,8297697,FEMALE,1,0,171
19940,8298790,MALE,4,0,662.5
19941,8300372,FEMALE,1,0,89
19942,8300539,MALE,6,0,681
19943,8300922,FEMALE,1,0,58.65
19944,8301387,FEMALE,1,0,44
19945,8301670,MALE,3,0,274.2
19946,8301730,FEMALE,1,0,178
19947,8301924,MALE,1,0,95
19948,8302233,MALE,3,0,381
19949,8302404,FEMALE,2,0,231.4
19950,8302535,FEMALE,4,0,327
19951,8302553,MALE,1,0,64
19952,8302650,FEMALE,1,0,70
19953,8302836,FEMALE,1,0,230.4
19954,8302870,MALE,1,0,85.5
19955,8303666,MALE,1,0,190
19956,8303905,FEMALE,7,0,752.7
19957,8304613,FEMALE,2,0,248
19958,8304772,MALE,1,0,70
19959,8305007,MALE,2,0,165.2
19960,8305069,FEMALE,2,0,184
19961,8305301,FEMALE,1,0,64
19962,8305380,FEMALE,1,0,570
19963,8305866,FEMALE,1,0,95
19964,8306617,MALE,1,0,105
19965,8307069,MALE,4,0,408.5
19966,8307172,MALE,1,0,89
19967,8307247,MALE,1,0,71.25
19968,8307566,MALE,1,0,62
19969,8307756,MALE,2,0,161
19970,8308049,FEMALE,3,0,433
19971,8308707,FEMALE,2,0,513.8
19972,8308732,FEMALE,2,0,198
19973,8308748,MALE,1,0,190
19974,8309041,MALE,3,0,253
19975,8309115,MALE,2,0,57
19976,8309404,FEMALE,7,0,837
19977,8309827,FEMALE,2,0,692
19978,8310087,MALE,3,0,270.1
19979,8310626,MALE,2,0,376
19980,8312480,FEMALE,2,0,184
19981,8312930,MALE,2,0,128
19982,8313235,MALE,2,0,194
19983,8313941,MALE,1,0,178
19984,8314072,MALE,3,0,229.8
19985,8315341,MALE,1,0,71.2
19986,8315614,MALE,2,0,113
19987,8315874,MALE,3,0,368.2
19988,8316125,FEMALE,3,0,397
19989,8316132,MALE,1,0,169.1
19990,8317184,FEMALE,1,0,180.5
19991,8317279,MALE,2,0,161
19992,8317520,FEMALE,1,0,380
19993,8317735,FEMALE,1,0,76
19994,8317794,MALE,1,0,64
19995,8317906,MALE,1,0,76
19996,8317940,FEMALE,4,0,437
19997,8318783,MALE,1,0,76
19998,8318846,FEMALE,1,0,66
19999,8319428,FEMALE,1,0,85.5
20000,8319801,FEMALE,1,0,99
20001,8320181,FEMALE,1,0,62
20002,8320470,FEMALE,4,0,326
20003,8320550,FEMALE,1,0,95.2
20004,8320734,MALE,4,0,872.8
20005,8320886,MALE,1,0,104
20006,8320924,FEMALE,2,0,413.4
20007,8321450,FEMALE,1,0,49
20008,8321735,FEMALE,1,0,198
20009,8322134,FEMALE,2,0,131
20010,8322139,MALE,2,0,134
20011,8322628,MALE,2,0,145.2
20012,8322664,MALE,3,0,226.4
20013,8322828,MALE,1,0,69
20014,8322834,FEMALE,1,0,49
20015,8323050,MALE,3,0,728
20016,8323619,FEMALE,2,0,431
20017,8325158,FEMALE,9,0,3131.7
20018,8325160,MALE,2,0,285.2
20019,8325346,MALE,1,0,89
20020,8325787,FEMALE,1,0,74
20021,8326829,MALE,1,0,64
20022,8326902,FEMALE,2,0,184
20023,8327154,MALE,1,0,95
20024,8327168,MALE,1,0,151
20025,8327193,FEMALE,1,0,142.4
20026,8327307,MALE,1,0,178.2
20027,8327582,MALE,1,0,35
20028,8327986,MALE,2,0,159
20029,8328210,FEMALE,2,0,333
20030,8328485,MALE,2,0,253
20031,8328815,MALE,2,0,121.5
20032,8329146,FEMALE,1,0,75.65
20033,8330197,MALE,1,0,171
20034,8330293,FEMALE,1,0,152
20035,8330495,MALE,2,0,178
20036,8330566,MALE,1,0,165
20037,8332298,FEMALE,1,0,76
20038,8332452,FEMALE,3,0,550
20039,8332684,FEMALE,1,0,95
20040,8332701,MALE,1,0,44
20041,8332732,MALE,2,0,215
20042,8332740,FEMALE,1,0,95
20043,8333166,MALE,3,0,216
20044,8333334,MALE,4,0,269
20045,8333496,MALE,1,0,85.5
20046,8333519,FEMALE,2,0,188
20047,8334339,MALE,4,0,601
20048,8334469,MALE,1,0,99
20049,8335130,MALE,1,0,64
20050,8335822,FEMALE,1,0,89
20051,8335929,FEMALE,1,0,190
20052,8336336,FEMALE,1,0,161.5
20053,8337357,MALE,2,0,232
20054,8337458,FEMALE,1,0,48
20055,8337635,MALE,4,0,322
20056,8338306,MALE,1,0,69
20057,8338501,MALE,2,0,178
20058,8338686,FEMALE,1,0,69
20059,8338947,FEMALE,1,0,190
20060,8339089,FEMALE,1,0,62
20061,8339338,FEMALE,1,0,62.1
20062,8339481,MALE,1,0,80.1
20063,8341035,FEMALE,2,0,159.3
20064,8341282,FEMALE,2,0,201
20065,8341322,FEMALE,1,0,89
20066,8342121,FEMALE,2,0,259.2
20067,8342178,FEMALE,1,0,80.1
20068,8342970,MALE,1,0,69
20069,8343417,MALE,1,0,89
20070,8343502,FEMALE,2,0,333
20071,8343648,FEMALE,1,0,142.4
20072,8344297,FEMALE,3,0,328
20073,8344666,MALE,1,0,70
20074,8344702,MALE,3,0,451
20075,8345082,FEMALE,1,0,119
20076,8345277,MALE,3,0,141.3
20077,8345424,FEMALE,1,0,180.5
20078,8345490,FEMALE,5,0,609.8
20079,8345615,MALE,1,0,70
20080,8345900,FEMALE,1,0,64
20081,8346137,FEMALE,1,0,62
20082,8347432,FEMALE,2,0,229
20083,8347525,FEMALE,1,0,128
20084,8347761,FEMALE,2,0,144
20085,8347876,FEMALE,2,0,169.2
20086,8347927,FEMALE,1,0,89
20087,8348039,FEMALE,3,0,244
20088,8348556,MALE,3,0,550
20089,8348726,MALE,1,0,79.2
20090,8349127,MALE,1,0,95
20091,8349819,FEMALE,1,0,71.2
20092,8350639,MALE,1,0,190
20093,8350988,FEMALE,2,0,279
20094,8351523,MALE,1,0,64
20095,8351602,MALE,1,0,74
20096,8351684,MALE,1,0,85.5
20097,8352162,MALE,1,0,64
20098,8352538,MALE,4,0,283.2
20099,8353653,MALE,3,0,273
20100,8353911,MALE,1,0,76
20101,8354552,MALE,2,0,242
20102,8354611,MALE,1,0,89
20103,8354651,MALE,1,0,76
20104,8354732,MALE,1,0,64
20105,8354760,FEMALE,1,0,178
20106,8354820,MALE,3,0,243.65
20107,8354909,MALE,1,0,161
20108,8354980,MALE,1,0,69
20109,8355543,MALE,1,0,190
20110,8356298,FEMALE,1,0,89
20111,8357348,FEMALE,1,0,99
20112,8358106,FEMALE,1,0,95
20113,8358312,MALE,1,0,119
20114,8358528,FEMALE,1,0,99
20115,8358661,MALE,1,0,233.1
20116,8358769,MALE,1,0,151
20117,8358803,MALE,1,0,89
20118,8358902,FEMALE,1,0,285
20119,8359268,FEMALE,1,0,85.5
20120,8359378,MALE,1,0,76
20121,8359519,MALE,1,0,232.2
20122,8361056,FEMALE,2,0,334
